1373	6192	1313	4375	389	1	
1555	6684	1455	4982	631	1	
964	7709	951	5702	-299	-1	
737	5169	402	4144	877	-1	
1094	7566	1107	5321	-283	-1	
1052	6856	1040	4310	91	1	
1283	6318	1145	4095	1165	-1	
1570	8079	1497	5171	259	1	
1936	7455	1750	4798	764	1	
1179	9138	1087	5573	608	-1	
1090	7007	1011	4738	912	-1	
1370	7469	1192	5173	547	-1	
437	5327	405	4357	764	-1	
1740	5366	1656	4573	449	-1	
431	5913	402	4434	276	-1	
2197	6187	2127	5091	134	1	
2139	8483	2064	5470	343	-1	
905	6030	769	3724	1089	1	
1314	7086	1254	4920	85	1	
1109	7149	1102	4443	165	-1	
1086	7061	993	5046	520	-1	
1487	6728	1447	4834	171	1	
1449	9723	1383	5742	548	-1	
1324	8004	1025	4880	710	-1	
910	7727	907	5364	80	-1	
1434	8267	1402	4654	44	-1	
964	8662	987	6088	-410	-1	
1120	7567	1089	4854	339	-1	
6561	8431	6473	5422	-5	1	
1072	6143	1042	4422	612	-1	
1723	7337	1628	5252	375	-1	
1174	6413	938	4765	589	-1	
1364	5543	1330	4625	150	-1	
2623	8522	2541	5750	291	1	
1561	6636	1440	4889	747	-1	
3012	8328	2938	5884	-233	1	
1767	6969	1755	4781	-359	1	
960	7903	903	5662	551	1	
1485	8175	1482	5545	98	-1	
1590	6914	1443	4549	1117	1	
3375	8500	3451	5785	-358	1	
4647	8588	4524	5524	94	1	
1947	6459	1839	4673	764	-1	
5027	9964	4773	6197	259	1	
2360	7706	2250	5483	521	1	
2354	8034	2291	5534	106	1	
898	5645	869	4235	428	-1	
905	5277	891	4189	90	-1	
1940	7671	1874	5323	250	1	
1783	8193	1758	4786	-67	1	
1559	8975	1520	5883	126	1	
1103	7725	1072	5579	66	-1	
1312	6883	1233	4692	575	1	
2357	8322	2326	6009	-56	-1	
1104	6992	1120	5132	-542	-1	
1355	8803	1277	6051	23	-1	
1581	5649	1532	4826	147	-1	
1677	7807	1611	5601	46	1	
1341	6802	1254	4279	627	-1	
2264	6492	2150	4766	467	1	
1006	7989	978	5598	78	1	
886	5511	829	4573	599	-1	
2923	7980	2910	6216	-380	1	
1374	6635	1341	4675	189	-1	
1373	7818	1370	5505	-468	-1	
2677	8156	2541	5439	470	1	
2146	7548	2123	5442	-293	-1	
1120	8569	1086	5290	553	-1	
1100	8417	1075	5803	194	-1	
2176	8639	2096	5338	702	1	
3474	8150	3406	5325	168	1	
1327	5595	1239	4474	764	-1	
2860	7598	2705	5474	231	1	
697	4975	409	4054	1112	-1	
2281	9065	2336	6035	-326	1	
1120	8308	1077	5111	561	-1	
954	7834	890	5584	503	1	
1836	8844	1863	6235	-622	-1	
1243	8107	1234	5562	116	-1	
981	6883	964	4962	-150	-1	
1811	7625	1788	5669	-593	1	
1397	5575	1321	4336	550	-1	
2340	9456	2368	5551	288	1	
949	6202	899	4127	561	-1	
953	6315	891	4540	253	-1	
2969	8057	2821	5430	394	-1	
1606	7117	817	4367	965	1	
1431	5523	1386	4293	227	-1	
1309	9230	1220	5715	294	1	
970	5540	938	4322	380	-1	
1590	7115	1553	5012	322	-1	
978	6679	535	4671	600	-1	
1051	5397	1001	4312	548	-1	
747	5323	706	4298	600	-1	
886	5814	524	4424	1110	-1	
804	5271	780	3756	664	-1	
1208	7353	952	5133	512	-1	
1646	6627	1614	4728	273	-1	
1100	7682	1067	5763	236	-1	
1497	8785	1463	5977	-68	1	
1598	6359	1538	4761	109	1	
2040	7262	2045	4982	-295	1	
999	5817	989	4223	13	-1	
2987	7836	2857	5463	151	1	
2499	7671	2382	5913	60	1	
2217	6855	2173	4790	-26	1	
956	7327	915	4968	493	-1	
1937	8164	1976	5610	-491	1	
2520	6699	2375	4621	625	1	
2793	7462	2813	5362	-405	1	
1437	5539	1380	4691	266	1	
1454	7672	1429	5285	274	-1	
1441	5497	1401	4776	91	-1	
1029	8087	1019	5458	26	-1	
1487	7785	1406	4588	781	1	
1011	7674	976	5156	-15	1	
2715	8990	2785	6208	-244	-1	
917	6947	865	4780	539	-1	
1340	7680	1131	4709	670	-1	
1493	7275	1163	4533	883	1	
1015	7357	985	4894	-384	-1	
862	6111	837	4496	687	1	
984	6943	827	4860	550	-1	
938	6927	409	4777	570	-1	
904	5349	840	4045	793	-1	
3776	7291	3523	5128	590	1	
1360	7974	1255	4818	660	-1	
940	7644	887	5209	486	-1	
1319	7181	1297	4526	29	-1	
1298	5962	1223	4336	342	1	
980	8027	945	5512	300	-1	
1609	6124	1584	4866	80	-1	
1790	8030	1736	5257	269	-1	
1104	7100	1093	4837	124	1	
1625	6809	1563	4387	541	-1	
1131	7854	1107	5453	60	1	
1404	6242	893	4151	929	-1	
1296	8934	1242	6042	128	1	
757	5490	718	3950	1071	-1	
1174	8802	1097	5525	396	1	
1126	8948	1076	5657	393	-1	
1547	6748	1509	4919	148	-1	
1613	6638	1531	4946	386	-1	
940	5340	877	4341	851	-1	
2134	9002	2065	5674	299	-1	
1267	6135	1238	4584	309	-1	
830	5513	786	3635	1113	-1	
5017	8113	4757	5406	732	1	
1168	7194	1096	5120	191	1	
1445	5506	1386	4341	548	-1	
983	7137	890	4732	962	-1	
1224	9631	2328	5856	-280	-1	
903	6785	870	4395	414	-1	
1115	9063	1064	6109	152	-1	
917	6157	809	4431	1097	-1	
904	6887	874	4517	342	1	
2969	7178	1770	4843	510	1	
1138	7776	1082	5617	341	-1	
1119	6662	880	4548	1077	1	
1079	6602	1026	4294	631	-1	
1454	8525	1464	5427	136	1	
1260	7406	1242	5335	-55	-1	
1091	7238	1030	4241	723	1	
1311	8789	1289	6038	-62	-1	
1545	7855	1483	5077	174	1	
1586	6349	1497	4707	668	-1	
1142	5073	1084	4117	371	1	
1487	7347	1458	4795	42	-1	
2640	7161	2509	4503	600	1	
1254	7737	1101	4330	1122	1	
965	5937	555	4550	683	-1	
1466	7200	1360	4517	670	-1	
843	5622	485	4603	873	-1	
3158	8104	2917	5256	382	1	
2794	8541	2702	5979	-66	1	
1112	8104	1041	5591	484	-1	
1110	7647	743	4357	674	-1	
2386	7626	2315	5019	269	-1	
1832	7512	1427	4637	458	1	
1170	6630	1129	4526	390	-1	
903	6229	871	4076	598	-1	
1439	8261	1340	5280	275	1	
1247	7330	1252	5212	141	-1	
2908	7314	2753	4719	425	1	
964	8050	1463	5895	-444	-1	
2374	8451	2305	5894	192	1	
982	8841	902	5463	449	1	
1263	6103	1180	4804	616	-1	
3026	8098	2866	5640	30	1	
832	4865	402	3922	911	-1	
957	7053	916	4681	492	-1	
1259	5517	1195	4184	711	-1	
1085	7455	943	4685	1103	1	
2029	6997	1929	4900	565	-1	
1053	7246	1001	5100	372	1	
3936	7286	3841	5022	-17	1	
1942	7648	1894	4814	265	-1	
1112	6403	1079	4378	346	-1	
2308	9416	2336	6243	-312	-1	
2860	6988	2846	5454	-256	-1	
902	6057	851	4643	711	-1	
1076	6243	777	4336	962	-1	
964	8946	981	5929	-176	-1	
1007	6467	997	4676	-50	-1	
1655	7148	1420	5165	915	-1	
2613	7495	2569	5520	40	-1	
1876	7923	1696	5304	854	-1	
3236	8329	2020	4885	1031	1	
1033	5395	974	4350	459	-1	
702	5212	520	4458	808	-1	
2314	8271	2219	5382	190	-1	
1928	7878	1858	5527	73	-1	
2942	9346	2898	5676	195	1	
1284	8957	1250	6170	-77	-1	
1464	7648	1461	4153	544	1	
964	5556	875	4480	702	-1	
2399	8229	2282	5730	205	1	
2841	6770	2816	4550	287	1	
1341	8000	1317	5417	126	1	
1037	6668	1013	4594	75	-1	
1003	6330	981	4337	331	1	
2226	7096	2160	4804	104	-1	
701	5112	685	4090	351	-1	
1966	7197	1973	4910	-327	1	
2197	6337	2126	5034	191	1	
2098	8329	2064	5927	-301	-1	
1284	6941	1295	4779	-205	-1	
925	8120	839	5538	715	-1	
1961	7640	1825	4804	580	-1	
1157	6923	1151	4547	-139	-1	
970	7616	973	5369	-282	-1	
1237	8236	1248	5596	-430	-1	
1393	7690	1346	5132	379	-1	
1445	7152	1386	4427	281	-1	
1100	7500	1101	5069	-55	-1	
1012	5698	503	4390	717	-1	
2525	8222	2417	5421	305	1	
1186	7483	1115	5144	476	1	
1155	7622	1146	5444	-136	1	
1520	6888	1482	4834	197	1	
1004	6987	511	4600	620	1	
1324	8456	1311	5523	20	-1	
2918	7145	2762	4729	471	1	
1253	7257	999	4696	995	1	
2744	7945	2616	5330	563	1	
3381	7884	3377	5150	-289	1	
1018	7156	1016	5162	-117	-1	
1375	6185	1346	4587	116	-1	
1387	7449	1368	4877	-225	1	
1072	8110	1052	5458	205	1	
1180	7889	1163	5418	54	-1	
1330	6580	1065	4425	668	1	
1046	8247	1009	5736	131	1	
871	5572	836	4502	736	-1	
1080	6518	1053	4909	135	-1	
1102	6376	1082	4745	663	-1	
950	6200	860	3922	1052	-1	
1438	6290	1368	4392	532	1	
1113	5880	692	4540	1108	-1	
30	5280	57	4064	106	-1	
1260	8581	1211	5414	552	1	
873	5609	756	4107	720	-1	
1427	7198	1397	5378	-52	-1	
950	8596	853	5480	737	-1	
3213	8264	3017	5354	353	1	
2587	8221	2489	5058	395	-1	
1897	7761	1894	5325	-203	1	
1310	7965	1252	6162	8	1	
1833	7111	1684	4688	640	1	
1442	6550	520	3953	800	1	
1424	7011	1390	4915	400	-1	
985	7081	963	4725	408	-1	
1054	6285	989	4591	597	1	
1235	8372	1171	6203	-30	1	
1316	7784	1219	5017	800	-1	
2347	10036	2284	6130	-348	1	
2229	7831	2233	5313	-363	1	
1399	7372	1626	5473	-210	-1	
1035	6448	1028	4515	-275	-1	
1796	6218	1795	4309	40	1	
2346	7372	2409	5257	83	-1	
1851	7079	1770	5871	-200	1	
2318	9033	2255	5593	149	1	
925	4967	403	4348	711	-1	
2908	6946	2318	4623	895	1	
2085	7445	1958	5281	415	1	
960	6598	514	4462	973	1	
463	6347	425	4747	521	-1	
1405	5489	1318	4542	724	-1	
1049	7727	618	5083	658	-1	
1070	6903	1070	4821	-253	-1	
1901	8203	1804	5321	54	1	
2899	8077	2814	5521	-6	1	
2709	8040	2666	5502	-87	1	
1381	8342	1381	5493	-265	1	
1100	7097	1084	4105	169	1	
2580	9567	2542	6065	131	1	
1778	7387	1712	5236	260	-1	
1724	9941	1666	5987	46	1	
1058	5608	1005	4410	389	1	
1839	8149	1732	5720	220	-1	
1404	5292	1316	4670	591	-1	
2805	6800	2120	4935	585	1	
1112	7174	865	4959	544	-1	
2989	8218	2820	5164	359	1	
3160	8131	3055	6150	-161	1	
1300	6240	1091	4166	1165	-1	
919	7033	866	4335	925	-1	
1172	8605	1185	4913	-229	-1	
1256	8438	1274	5999	-418	-1	
4043	8144	2188	4739	664	-1	
2499	7507	2413	5436	134	1	
966	7760	950	5712	-434	-1	
1100	5955	1067	4478	778	-1	
992	5374	983	3849	274	-1	
1436	8107	1424	5087	245	-1	
1080	6144	1012	4854	603	-1	
2615	8158	2548	5352	42	1	
937	6485	881	4216	757	-1	
966	5467	587	4525	650	-1	
1684	7911	1630	5140	349	1	
2912	7616	2808	5533	155	1	
964	7804	950	5581	-75	-1	
946	7582	816	4383	1169	-1	
2846	9282	2725	5843	336	1	
2167	8286	2131	5914	-210	-1	
1595	7369	1601	5300	-319	-1	
1033	6850	1020	4739	90	-1	
1558	7749	1508	5188	87	1	
976	8838	963	5949	-287	-1	
1346	9890	1311	6083	101	-1	
1102	8143	1071	5800	197	-1	
1175	6525	1171	4240	-29	-1	
943	6856	867	4709	861	-1	
2973	8484	2956	5332	-314	-1	
2387	8101	2270	5698	269	1	
973	7145	923	5636	323	-1	
1205	7641	1176	5284	31	-1	
1939	7085	1861	4458	539	-1	
3254	8118	3166	5607	-8	1	
1689	8210	1666	5410	244	-1	
1685	6846	1603	4522	188	-1	
2951	9684	2900	6173	-288	-1	
1086	7635	1071	5740	-43	-1	
1613	6069	1548	5039	184	-1	
5929	9590	5755	5268	334	1	
1156	7862	1132	5609	-47	-1	
1047	7690	901	4766	961	1	
1404	7799	1400	5166	-264	-1	
2848	7883	2687	5525	346	1	
2912	8077	2762	5093	496	1	
966	8162	937	5941	-412	1	
1140	8166	1119	5719	134	-1	
1402	8089	1378	5086	331	1	
1722	8167	1723	5658	-238	1	
837	5250	807	3602	844	-1	
1926	7768	967	4871	368	1	
2979	8567	2832	6016	65	1	
1171	8060	1158	5427	-145	1	
2111	7631	2048	5367	-66	-1	
1021	5318	963	4163	677	-1	
1011	7836	873	5547	36	-1	
995	6200	988	3882	60	-1	
968	7006	962	5025	-75	-1	
1126	8124	1138	5621	-123	1	
2239	8215	1866	4989	1063	-1	
1498	6133	965	4905	815	-1	
1881	7556	1729	4744	895	-1	
1353	8686	1311	5123	231	1	
968	7655	926	5255	298	1	
1100	6710	1077	4290	436	-1	
958	5455	787	4527	745	1	
4539	7529	3922	5087	354	1	
1169	6385	1063	4469	861	-1	
1362	7171	961	4428	1060	1	
1345	7031	959	5146	150	-1	
1063	8534	1007	5817	174	-1	
886	6039	874	4606	191	-1	
3203	7698	3160	5658	-225	1	
2093	7580	2040	5634	-53	-1	
939	7175	897	5134	513	-1	
2423	8039	2348	5630	178	1	
965	7182	906	5128	41	-1	
1501	8009	1484	5467	-237	-1	
5230	7170	4972	4974	560	1	
543	5678	470	4413	755	-1	
940	5704	911	4551	67	-1	
854	5252	818	4324	426	-1	
3459	8122	3257	5363	388	1	
1796	6390	1559	4527	476	-1	
1706	5746	1623	4871	88	-1	
967	7717	973	5550	-412	-1	
1443	5461	1392	4317	416	-1	
1047	5416	893	4391	900	-1	
6543	8590	6411	5146	155	1	
655	5226	274	4168	1008	-1	
1471	6367	1399	4957	393	-1	
1223	7924	1183	5249	433	1	
1427	8555	1375	5181	333	-1	
1167	7666	601	4228	700	-1	
790	4937	748	3549	649	-1	
1180	7806	1147	5388	273	1	
990	7047	973	4781	0	-1	
1929	6492	1761	3967	1100	1	
968	6708	952	4796	106	-1	
1876	8724	1888	5667	-68	-1	
1183	7813	1214	5706	-485	-1	
2979	8243	2817	5506	145	1	
1300	8193	1302	5803	-237	-1	
953	7365	973	4674	-351	-1	
930	6391	891	4354	457	-1	
883	7294	837	4945	472	-1	
946	5591	927	5139	4	1	
955	5245	402	4351	600	-1	
2194	8604	2127	5686	105	1	
1162	8337	1115	5064	685	-1	
953	5911	856	4795	460	-1	
1201	8294	1214	5906	-379	1	
2638	7930	2600	5464	-161	1	
2680	7766	2674	5564	-308	1	
944	6356	484	4350	1008	1	
1414	5584	531	4465	650	1	
989	5844	907	4327	1002	-1	
1232	5807	1165	4292	586	-1	
1261	6166	1248	4609	14	-1	
1047	7406	1039	5363	-295	-1	
1341	8354	1328	5669	99	-1	
968	5232	906	4352	765	-1	
7216	8014	7096	5489	-440	1	
1136	8454	1132	5412	98	-1	
3901	9105	3582	5732	606	1	
1031	6880	955	4861	938	-1	
1735	7025	1719	4616	108	-1	
1013	7064	1007	5270	-351	-1	
963	7090	884	5046	339	1	
1981	9906	1915	6069	-64	1	
1033	8350	1011	5664	-284	-1	
1908	7122	1886	4782	-206	1	
2848	7865	2803	5614	-206	1	
996	6835	905	4773	875	1	
1151	8420	1066	4836	833	-1	
890	7605	898	5374	-144	-1	
1451	6628	1457	4802	-100	-1	
1420	7648	1315	4442	714	-1	
1615	8020	1347	5193	322	1	
1462	7440	1418	5030	432	-1	
2500	9140	2515	5419	30	1	
2407	7717	2316	5304	163	1	
1610	6276	1609	4628	-28	-1	
2130	7876	2106	4808	57	1	
705	4971	505	4042	888	-1	
1237	7640	1209	5261	298	1	
952	6824	405	4400	604	-1	
1537	7582	1500	5631	-68	-1	
1149	5828	921	4372	820	1	
1588	7227	1594	4817	-255	1	
988	7212	955	5148	-217	-1	
1285	7566	1154	4949	697	-1	
1156	6773	1078	4417	673	1	
2420	9159	2370	5947	81	1	
3305	7809	3218	5470	156	1	
873	5374	852	4336	340	-1	
830	5590	798	3882	875	-1	
964	9355	983	6049	-201	-1	
1490	7200	1412	5100	357	1	
1369	5532	1332	4395	734	-1	
2166	7399	2167	5349	-575	1	
966	5820	875	4594	955	-1	
937	5829	901	4641	382	-1	
1184	6561	1060	4228	779	1	
2327	6820	2195	4943	478	1	
2458	8629	2428	5578	154	1	
944	7153	910	4252	427	-1	
951	5184	935	3815	580	-1	
1191	8070	1183	5591	3	1	
1399	7200	1369	4817	127	-1	
1081	7633	1089	5264	-391	-1	
1381	5714	1351	4231	369	-1	
2530	8168	2479	5339	159	1	
1011	6841	522	4576	600	-1	
967	6006	470	3616	1114	1	
790	5230	749	4218	589	-1	
927	6504	700	4427	679	1	
712	5387	694	4212	476	-1	
2858	7989	2694	5230	354	1	
2295	9288	2309	6149	-337	1	
980	7692	944	5496	303	1	
1319	6545	1235	4411	480	-1	
1405	7571	1423	5081	-354	-1	
1561	8238	1536	4920	256	-1	
1327	6853	1307	4893	424	1	
2475	7589	2384	4873	349	1	
696	5157	639	4267	1033	-1	
841	6356	539	4682	975	-1	
1708	7832	1627	5123	106	-1	
1453	6492	1395	4362	346	1	
960	8092	911	5475	69	-1	
3386	7603	3361	5540	-570	1	
1639	6413	1583	4340	397	-1	
1139	6935	999	4596	995	1	
2123	9681	2110	6118	39	-1	
2810	8507	2714	5955	112	1	
901	6156	888	4175	471	-1	
980	6682	965	4613	252	-1	
1783	7558	1776	5317	-230	1	
1606	7411	1607	5706	-494	-1	
2834	9721	2826	6340	-179	1	
1201	6935	1182	4541	-20	1	
705	5826	681	4485	710	-1	
837	5748	797	4580	627	-1	
827	5130	349	3926	973	-1	
1809	7662	1746	5649	-32	1	
873	7064	829	4663	547	-1	
2217	8381	2286	5976	-373	1	
1219	6359	817	4406	800	-1	
951	4767	881	4100	803	-1	
931	7709	909	5357	370	-1	
1908	7439	1752	5055	505	1	
1799	7759	1756	4976	188	1	
1083	8274	1007	5407	360	1	
1297	6026	1294	4522	154	-1	
2147	7597	2086	5142	413	1	
3178	7184	3119	5614	49	1	
1341	7358	986	4546	572	-1	
958	7805	966	5662	92	-1	
844	5359	603	4182	1107	-1	
3142	7580	2904	5119	326	1	
430	5431	403	4201	470	-1	
984	6642	955	4652	172	-1	
3090	7870	3051	5604	-283	1	
925	8595	843	5324	731	-1	
4560	8352	4531	5068	-13	1	
1519	6790	1340	4060	1099	1	
943	5629	405	4326	983	-1	
2016	6112	1214	4154	635	-1	
830	4912	806	3700	613	-1	
873	5225	619	3870	679	-1	
848	6334	643	4384	900	-1	
902	5130	849	4372	637	-1	
1146	5329	397	4475	574	-1	
953	5968	571	4319	875	-1	
2604	9612	2522	5636	34	1	
1350	7951	1290	5180	331	-1	
2487	7957	2416	5502	84	1	
3062	8949	2861	5641	596	1	
1340	9137	1275	5771	298	1	
2406	8450	2354	5788	-141	1	
1502	8141	1394	4778	602	-1	
907	5438	858	4287	596	-1	
1357	7708	1298	5260	392	1	
1296	7437	1229	4607	613	1	
926	8042	887	5458	39	-1	
1340	6875	1286	4461	851	1	
989	5911	952	4419	1026	-1	
1034	8789	990	5795	185	-1	
961	7331	986	5529	-332	-1	
2460	8074	2344	5498	198	1	
1013	6589	504	4497	942	-1	
939	6117	903	4582	791	-1	
2641	8880	2475	5379	791	1	
2388	9126	2468	5792	-209	1	
1085	7508	943	4739	1103	1	
2713	7352	2707	5251	-252	1	
2699	7289	2572	5291	257	1	
1151	7492	1128	5353	261	1	
1111	7412	1108	4540	34	-1	
2891	6924	2762	5286	138	1	
3023	10401	3020	6170	-8	1	
1178	7849	1196	5786	-345	-1	
1454	7493	1439	5352	208	-1	
2070	9397	2117	5929	-122	1	
1200	8715	1182	5868	-66	1	
1393	7163	1385	4711	174	1	
1418	9273	1357	6025	215	1	
2087	7530	2019	5517	51	1	
738	5200	424	4398	957	-1	
1208	8187	1183	5195	428	-1	
1431	8822	1395	5323	441	1	
824	4994	784	3929	988	-1	
897	6006	849	3974	946	1	
1518	6744	1406	4814	735	-1	
907	6471	861	5041	204	-1	
984	6157	934	4775	63	-1	
1271	6476	1198	4775	520	-1	
1932	8117	1857	5438	57	-1	
1659	6146	1543	4780	630	-1	
1466	6863	1387	4388	1029	-1	
1089	6992	1055	4796	237	1	
4407	8133	3974	5611	392	1	
2905	8614	2683	5364	714	1	
960	7954	902	5459	636	1	
1289	6041	470	4663	565	-1	
1158	8549	1115	5067	82	-1	
1177	7346	1130	5372	169	-1	
1035	6698	975	4614	416	-1	
1181	6238	1173	4134	-102	-1	
2751	7795	2674	5809	14	1	
1009	8456	961	5713	11	-1	
1195	5150	1151	3999	294	-1	
818	7733	395	4244	1008	-1	
2619	6892	2587	5179	38	1	
901	6496	877	4430	643	-1	
771	5586	405	4211	1007	-1	
2299	7715	2313	5353	162	1	
982	7402	898	4758	584	1	
885	5740	857	4663	576	-1	
1216	8045	1161	5292	517	-1	
1147	8117	1086	6014	-298	1	
1454	7532	1440	5406	144	-1	
964	7191	858	4545	630	1	
1936	6320	1854	4991	435	-1	
1371	8039	1283	5104	461	-1	
1308	7041	1224	5035	677	1	
1408	7361	1403	5180	-324	-1	
1013	6493	470	4440	800	-1	
979	7333	917	5270	464	1	
1249	7883	1247	5548	152	-1	
2477	6807	2360	4758	559	1	
837	5969	812	4473	679	1	
1285	8452	1238	5153	735	1	
1028	8087	977	5638	173	-1	
1749	7539	1723	4937	-227	1	
1394	5339	1357	4322	266	-1	
996	7565	981	5216	-85	1	
948	6928	931	4962	317	-1	
2686	8019	2513	5321	705	-1	
1276	7976	1230	5327	593	-1	
2414	6481	2264	4869	505	-1	
3125	8148	2993	5869	95	1	
1789	8645	1612	5918	0	1	
1086	5546	747	4050	0	1	
1465	7009	1428	4592	-26	-1	
1056	5056	1007	3824	744	-1	
901	5629	839	3775	647	-1	
2191	6859	2069	5211	383	-1	
1331	8078	829	4984	684	-1	
1270	6380	1192	4814	770	-1	
468	5561	436	4200	692	-1	
1420	7340	1338	4971	483	-1	
1653	7395	1619	5533	-86	-1	
789	5394	405	4302	962	-1	
825	4933	788	4085	835	-1	
1543	7404	1353	4636	897	1	
1690	7833	1661	5554	46	1	
2056	7750	2069	5340	-364	1	
1048	8496	1041	5588	-11	1	
1971	8669	1416	5275	313	-1	
985	6325	931	4090	731	1	
912	6312	844	3901	964	-1	
1682	6889	1693	4931	-450	-1	
989	6987	585	4436	649	-1	
440	4831	409	3988	901	-1	
936	6253	852	4591	872	-1	
2685	8280	2646	5568	-21	1	
2039	8258	2093	5702	-452	1	
2499	7003	2471	5094	-34	1	
1372	8867	1353	5794	91	-1	
2475	7154	2379	5076	291	1	
10566	9801	9869	6103	417	1	
1275	6803	1226	4593	339	-1	
1448	6442	1354	4109	594	-1	
975	6531	935	4336	474	-1	
1383	8768	1298	5729	145	-1	
979	7491	988	5533	-201	-1	
590	5166	371	4132	965	-1	
966	6215	904	3923	771	1	
1494	7637	1450	5546	-41	-1	
1147	6206	1120	4475	434	1	
2492	7612	2485	5312	-522	1	
1332	6233	1271	4489	328	-1	
947	8024	925	5301	-28	1	
1829	7683	1817	4708	74	-1	
2681	7929	1312	4729	815	1	
1921	8294	1849	5454	64	1	
2151	9001	2100	5915	0	1	
6098	9520	5673	6115	631	1	
1416	7895	1396	5439	-218	-1	
986	7006	878	4590	600	1	
1847	6594	1724	5092	600	-1	
997	8807	1021	5845	-173	-1	
1260	7491	1231	5318	-58	1	
569	4791	405	4000	1112	-1	
1919	7706	5403	6293	-466	-1	
1185	7250	1147	4625	466	1	
901	6577	813	4642	592	-1	
1396	9114	1374	5863	-112	-1	
441	6024	401	4300	518	-1	
1486	6101	1404	4361	528	1	
929	6074	911	4027	217	-1	
652	5312	403	4419	893	-1	
2703	9026	2722	6305	-439	-1	
1391	5384	1321	4466	440	-1	
1812	7751	1769	5106	192	-1	
2520	9675	2470	6131	87	1	
1600	6373	1553	4944	159	-1	
964	7434	701	4781	459	-1	
1134	7065	1126	4555	282	-1	
1598	6558	1408	5234	565	-1	
976	6817	931	4831	693	-1	
1035	8362	988	5424	286	-1	
1982	7356	1951	5085	92	-1	
883	5324	870	4297	149	-1	
2964	8063	2883	5903	-203	1	
2131	9251	2053	6328	67	1	
1520	6458	1449	4239	572	-1	
4721	8285	4670	5302	-191	1	
906	7893	915	5443	-102	-1	
940	7998	862	5830	615	1	
1295	6369	1216	4414	457	-1	
1184	8191	1236	5529	508	1	
2980	7722	2704	4254	611	1	
828	6858	793	4905	198	-1	
948	7848	954	4971	214	-1	
873	5748	845	4438	645	-1	
974	6205	905	4579	529	-1	
717	5810	691	4455	738	-1	
1457	7802	1388	5135	252	-1	
1494	7482	1461	5545	82	-1	
933	6339	589	4450	900	-1	
1430	5582	1404	4646	202	-1	
705	5547	669	4321	837	-1	
904	5923	413	4526	875	-1	
1837	7971	1808	5798	-164	-1	
1969	6557	1345	4909	465	-1	
1830	6274	1756	4951	266	-1	
1259	8670	1213	5510	448	1	
1151	6056	1065	4742	718	1	
1001	6086	818	4035	885	-1	
1171	9397	1081	5632	646	-1	
957	7886	798	5715	429	1	
2417	7254	2375	5597	-110	1	
2768	6120	2594	4548	622	-1	
2591	7768	2515	5126	342	1	
1000	7722	985	4520	522	-1	
836	6727	816	4479	421	-1	
977	6858	922	4966	348	-1	
1692	8200	1723	5314	-430	1	
1486	7436	1422	4877	-7	-1	
1020	6370	982	4238	348	-1	
1000	6450	986	4119	182	1	
2852	7837	2648	5066	427	1	
3097	10154	3063	6438	-229	1	
1088	7552	1080	5317	44	-1	
1783	6040	1762	4926	-30	-1	
1027	7630	970	5241	754	-1	
1005	7226	409	4583	908	-1	
1268	5802	1198	4828	549	-1	
1434	7393	1382	4641	714	1	
1577	8340	1516	5055	351	-1	
1397	5207	1326	4255	548	-1	
1420	8118	1307	5165	562	-1	
3192	8462	3039	6044	15	1	
1436	7997	1401	5283	487	1	
1253	5044	1194	4100	378	-1	
1159	9494	1156	5986	-47	-1	
1496	7674	1438	4695	647	1	
1093	5474	855	4476	965	-1	
964	8039	944	5557	-41	-1	
3316	7750	3300	5286	-28	1	
971	6469	925	4302	426	-1	
2217	6081	2201	5000	-199	-1	
1075	7232	988	4815	430	-1	
2736	8612	2664	6337	28	1	
949	5486	910	4186	338	-1	
1341	8380	1346	5845	-317	-1	
1100	7842	1092	5299	-103	-1	
1445	7253	1410	5451	174	1	
1425	9309	1303	5214	784	1	
943	5337	897	4394	614	-1	
1373	7549	1338	5314	169	-1	
1577	6139	1548	4568	262	1	
1323	7406	1318	5339	-320	1	
2986	9460	2949	5573	475	1	
1302	7768	1130	4964	800	-1	
1162	8052	1178	5178	-102	-1	
804	5007	756	3849	814	-1	
2293	7543	2213	5368	139	1	
1120	7916	1074	5821	67	-1	
986	5467	404	4577	823	-1	
3051	8260	2990	5933	-64	1	
15592	9674	14683	6981	-649	1	
1091	6072	1064	4430	805	-1	
1832	7136	967	4478	557	-1	
1451	7066	1407	4441	717	1	
908	7783	902	5442	204	-1	
2604	8525	2519	6332	1	1	
1301	6505	470	4728	500	-1	
969	5566	893	4418	775	-1	
1010	6763	593	4610	908	-1	
966	6905	921	5051	509	1	
1047	6066	1015	4688	84	-1	
1355	6062	1120	4736	620	-1	
2114	8111	2086	5284	-47	1	
1113	6532	1072	4555	401	-1	
2358	7567	2315	5651	-331	1	
1385	7311	1382	4980	336	-1	
2974	7857	2894	5638	-227	1	
939	7945	838	5515	819	-1	
1288	8488	1260	6057	64	1	
1477	7745	1442	5286	93	1	
1215	8030	1207	5370	-144	1	
863	5332	839	4170	501	-1	
1473	6893	1388	4522	687	1	
1775	6975	1726	4789	31	-1	
1056	7295	979	4959	571	-1	
1483	7164	1407	4292	527	1	
1592	8465	1854	5873	-362	-1	
1519	7687	1491	5708	-91	-1	
1022	7055	956	4403	486	1	
964	7702	941	5444	172	-1	
